loss,accuracy,val_loss,val_accuracy
0.36020198464393616,0.8634886145591736,0.032504789531230927,0.9869565367698669
0.04324185103178024,0.9826652407646179,0.0030246926471590996,1.0
0.01422062236815691,0.996749758720398,0.0008885199786163867,1.0
0.010598305612802505,0.996749758720398,0.00044813574641011655,1.0
0.006437911186367273,0.9989165663719177,0.004127776250243187,1.0
