Time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96
6/13/22 13:30,1296.15,32.93,130.13,127.03,16.32,14.12,58.21,174.62,6.32,36.07,4.55,17.35,249.38,268.96,19.02,347.54,348.45,338.57,347.28,98.31,0.45,0.45,64.94,219.51,130.54,86.77,25.15,102.93,112.02,1941.48,96.27,98.00,84.48,2.87,6.91,92.23,34.75,46.76,103.60,163.49,158.35,4.84,127.13,90.03,57.89,7.89,7.90,24.14,30.97,32.40,109.88,68.37,108.83,131.68,132.68,58.92,125.18,115.48,160.91,589.76,166.54,1979.41,222.21,222.21,222.45,728.69,6.15,68.40,-0.33,32.32,64.91,185.47,211.15,312.93,256.73,210.11,268.25,198.02,307.00,236.67,830.65,327.13,54.95,349.11,45.93,769.89,337.58,95.03,212.81,36.59,336.04,0.93,11.01,58.21,335.71,553.23
6/13/22 13:35,1296.94,32.93,130.08,127.05,16.30,14.10,58.21,174.54,6.33,36.15,4.55,17.47,249.33,268.94,19.00,347.65,348.60,338.70,347.44,98.16,0.45,0.45,63.93,219.75,130.02,86.67,24.98,102.76,112.00,1940.39,96.26,98.00,84.36,2.86,6.87,93.05,34.89,47.23,103.54,163.41,158.20,4.91,128.15,89.37,57.50,7.93,7.93,24.26,31.13,32.36,109.96,68.02,108.29,131.62,132.52,61.10,124.90,115.07,160.81,583.59,166.42,1980.01,253.31,253.31,222.46,736.20,6.16,68.38,-0.33,32.71,64.98,185.26,211.08,313.10,256.70,210.16,268.39,198.02,307.12,236.79,834.17,327.15,55.01,349.42,45.73,769.78,337.49,95.04,212.86,36.85,336.18,0.92,11.01,58.19,335.58,555.84
6/13/22 13:40,1296.35,32.93,130.03,127.08,16.28,14.07,58.27,174.81,6.33,36.22,4.55,17.43,249.25,268.96,19.05,347.69,348.37,338.47,347.46,98.22,0.45,0.45,64.60,220.21,130.12,86.67,25.01,102.77,111.91,1941.13,96.27,98.00,84.23,2.87,6.81,93.47,34.85,47.35,103.44,163.45,158.30,5.02,129.10,90.84,58.01,8.02,8.02,24.23,30.40,32.62,109.96,68.33,105.76,131.61,132.20,69.48,125.14,115.26,161.07,585.22,166.35,1972.12,233.64,233.64,222.33,738.84,6.15,68.46,-0.33,33.10,65.14,185.31,211.26,313.14,256.69,211.83,268.29,198.02,307.22,236.93,840.52,327.18,54.99,349.13,45.71,769.82,337.46,95.05,212.87,37.50,336.45,0.93,11.00,58.21,335.71,554.90
6/13/22 13:45,1296.48,32.93,130.00,126.96,16.26,14.06,58.74,174.75,6.34,36.20,4.55,17.37,249.32,269.06,19.06,347.33,348.33,338.41,347.15,98.38,0.45,0.46,60.84,219.63,130.58,86.97,24.84,102.81,112.12,1940.55,96.36,98.00,84.53,2.86,6.81,93.98,34.91,47.05,103.53,163.57,158.24,5.10,131.23,91.62,58.42,7.96,7.97,24.30,30.09,32.55,109.87,68.59,106.62,131.64,132.49,67.39,125.20,115.50,160.43,586.76,166.28,1974.61,221.46,221.46,222.35,731.45,6.15,68.59,-0.33,33.07,65.29,185.43,211.25,312.98,256.65,211.35,268.04,198.02,307.05,237.34,838.82,327.07,55.00,348.98,45.93,768.75,337.52,95.02,212.89,37.70,336.85,0.93,10.99,58.28,335.75,555.26
6/13/22 13:50,1295.49,32.93,130.04,126.96,16.29,14.08,58.37,174.54,6.34,36.36,4.55,17.45,249.34,269.07,19.08,347.58,348.53,338.62,347.37,98.22,0.45,0.45,61.31,219.27,128.39,86.82,25.05,102.96,111.98,1941.67,96.29,98.00,84.85,2.86,7.24,94.68,34.92,47.31,103.77,163.51,158.46,5.13,128.70,90.21,57.76,7.89,7.90,24.18,30.87,32.27,109.95,68.27,108.90,131.78,132.84,60.87,125.40,115.14,161.03,582.41,166.49,1973.20,245.98,245.98,222.31,730.52,6.15,68.67,-0.33,33.08,65.10,185.26,210.84,312.92,256.52,209.54,268.04,198.02,306.99,237.54,838.25,327.04,54.94,348.71,45.55,770.49,337.57,95.11,212.98,38.13,337.08,0.93,11.01,58.36,335.61,555.59
6/13/22 13:55,1297.05,32.93,129.95,126.89,16.19,14.01,58.61,174.62,6.33,36.45,4.55,17.39,249.07,269.10,19.07,347.31,348.35,338.42,347.04,98.03,0.45,0.45,61.21,219.02,130.13,86.60,25.22,102.84,111.85,1941.21,96.26,98.00,85.00,2.87,6.81,95.32,34.97,47.40,104.08,164.32,158.83,5.23,125.07,89.72,57.48,7.94,7.95,24.23,31.14,32.32,110.05,68.05,107.91,131.79,132.53,64.05,124.86,115.16,159.89,589.83,166.16,1979.74,240.52,240.52,222.23,733.70,6.16,68.58,-0.33,33.01,65.15,185.22,210.97,312.92,256.50,211.12,268.04,198.02,306.99,237.21,836.43,327.05,55.00,348.67,45.91,769.55,337.51,94.96,212.93,38.72,337.39,0.92,11.00,58.33,335.84,555.87
6/13/22 14:00,1297.47,32.93,130.03,127.00,16.21,14.03,57.38,174.83,6.33,36.00,4.54,17.25,249.53,269.17,19.11,347.64,348.36,338.54,347.51,98.12,0.45,0.45,60.29,219.04,131.42,86.64,25.14,102.57,111.88,1939.87,96.26,98.00,84.98,2.87,6.81,95.15,35.04,47.81,104.10,164.00,159.09,5.21,124.29,91.17,58.04,8.02,8.02,24.21,30.70,32.59,109.97,68.36,105.92,131.84,132.26,70.58,126.29,115.51,161.64,580.52,165.74,1980.59,220.97,220.97,222.18,735.30,6.16,68.56,-0.33,32.62,65.23,185.62,211.34,312.91,256.41,211.71,267.96,198.02,306.93,237.08,834.15,327.12,55.00,348.98,45.95,771.49,337.44,94.87,212.91,39.75,337.96,0.91,11.00,58.39,335.82,556.61
6/13/22 14:05,1296.09,32.93,130.12,127.25,16.24,14.07,57.70,174.79,6.33,35.46,4.55,17.24,249.65,269.06,19.02,347.41,348.31,338.50,347.31,98.20,0.44,0.44,58.15,217.93,130.83,86.70,25.04,102.46,111.86,1941.68,96.22,98.00,84.79,2.87,6.81,94.61,35.19,47.94,103.73,163.56,158.86,5.21,126.27,91.77,58.16,7.96,7.96,24.18,30.76,32.55,109.85,68.57,107.27,131.93,132.59,67.32,125.40,115.19,160.69,588.20,165.89,1984.50,243.85,243.87,222.36,733.26,6.17,68.66,-0.33,32.38,65.03,185.82,211.52,312.97,256.41,210.59,268.26,198.02,307.06,237.34,829.69,327.20,54.99,348.72,45.80,769.14,337.41,95.12,212.88,38.81,338.03,0.91,11.00,58.44,335.63,558.10
6/13/22 14:10,1296.82,32.93,130.12,127.44,16.26,14.06,57.74,175.04,6.33,35.00,4.55,17.27,249.51,269.03,19.04,347.42,348.27,338.42,347.20,98.42,0.44,0.44,56.42,216.21,131.67,86.79,25.07,102.61,112.00,1941.68,96.29,98.00,84.83,2.86,6.81,94.79,35.24,47.97,103.77,163.74,158.65,5.27,126.92,90.41,57.68,7.89,7.89,24.23,31.69,32.26,109.99,68.25,109.27,131.94,132.95,61.20,125.10,115.24,160.30,582.99,166.36,1987.81,240.77,240.78,222.35,733.34,6.16,68.65,-0.33,32.17,65.12,186.11,211.55,312.97,256.53,211.28,268.28,198.04,307.11,237.37,831.24,327.12,55.00,348.43,46.14,766.03,337.39,95.09,212.63,38.32,337.74,0.91,11.00,58.33,335.84,556.64
6/13/22 14:15,1295.22,32.93,130.23,127.56,16.29,14.09,57.99,175.22,6.33,34.19,4.55,17.23,249.78,269.10,19.05,347.52,348.26,338.45,347.39,98.01,0.45,0.45,59.32,216.37,129.58,86.49,25.34,102.79,111.98,1940.53,96.30,98.00,85.27,2.86,6.81,94.22,35.26,48.00,104.21,164.21,159.04,5.36,123.82,90.12,57.53,7.94,7.95,24.18,31.84,32.35,110.13,68.03,107.99,131.91,132.76,64.46,126.06,115.63,161.53,583.40,166.73,1994.67,223.07,223.07,222.46,730.51,6.16,68.60,-0.33,31.96,65.28,186.62,212.06,313.05,256.66,211.17,268.53,198.33,307.15,236.79,827.46,327.25,55.01,349.05,45.78,767.70,337.38,94.80,212.42,37.63,337.45,0.91,11.01,58.11,335.99,557.21
6/13/22 14:20,1295.79,32.93,130.35,127.69,16.28,14.09,57.92,175.14,6.33,33.47,4.55,17.25,249.78,268.98,19.05,347.43,348.40,338.58,347.33,98.04,0.45,0.45,62.31,215.85,129.76,86.35,25.23,102.65,111.85,1941.05,96.29,98.00,85.79,2.86,6.81,93.93,35.33,48.07,104.46,164.49,159.29,5.33,121.52,91.66,58.02,8.02,8.03,24.14,30.93,32.59,109.98,68.36,105.86,131.90,132.57,70.51,126.23,115.47,161.98,588.77,166.49,1990.71,241.80,241.85,222.71,732.78,6.17,68.58,-0.33,31.99,65.17,186.86,212.43,313.24,256.85,210.06,268.90,198.69,307.33,235.69,826.95,327.44,55.00,348.75,46.23,771.43,337.40,95.15,212.27,37.11,337.25,0.92,11.00,57.94,335.90,557.49
6/13/22 14:25,1296.96,32.93,130.40,127.88,16.26,14.09,58.07,175.50,6.33,32.63,4.55,17.34,249.77,268.97,19.02,347.48,348.26,338.41,347.31,98.42,0.45,0.45,57.24,216.08,128.62,86.82,25.06,102.61,112.10,1940.70,96.38,98.00,85.42,2.87,7.24,93.33,35.48,48.35,104.32,164.37,159.44,5.36,122.42,91.97,58.35,7.94,7.94,24.12,31.07,32.46,109.90,68.58,107.45,131.95,132.87,65.97,126.50,115.50,161.56,580.75,166.56,1989.74,253.11,253.11,222.57,731.88,6.17,68.67,-0.32,32.05,65.11,186.98,212.52,313.21,257.03,209.12,268.71,198.78,307.34,236.88,826.32,327.40,55.03,348.97,46.62,770.17,337.42,94.83,212.16,36.39,336.97,0.92,11.00,57.78,335.77,556.15
6/13/22 14:30,1297.23,32.94,130.55,128.01,16.26,14.08,58.41,175.71,6.32,31.66,4.55,17.27,249.96,268.99,19.00,347.51,348.42,338.61,347.44,98.70,0.45,0.45,58.20,216.12,129.47,87.14,25.05,102.68,112.33,1940.48,96.37,98.00,85.52,2.86,7.25,93.33,35.58,48.43,104.22,164.18,159.29,5.51,124.44,90.61,57.56,7.88,7.89,24.18,31.68,32.21,110.01,68.23,109.47,132.04,133.22,59.39,127.74,116.02,162.41,589.47,166.82,1991.10,222.53,222.53,222.70,733.44,6.17,68.76,-0.32,32.09,65.23,187.30,212.65,313.16,257.01,209.97,268.71,199.05,307.29,236.65,828.84,327.31,55.00,349.07,45.98,770.16,337.47,94.92,212.08,36.43,336.81,0.91,11.01,57.55,335.89,556.86
6/13/22 14:35,1295.68,32.93,130.75,128.14,16.24,14.06,57.98,175.62,6.32,30.65,4.55,17.31,250.01,268.97,18.98,347.39,348.39,338.56,347.28,98.58,0.44,0.45,57.68,215.63,130.12,87.08,25.13,102.88,112.47,1941.41,96.39,98.00,85.72,2.86,7.08,94.16,35.67,48.45,104.60,164.57,159.54,5.49,122.62,90.47,57.59,7.97,7.98,24.12,31.37,32.41,110.09,68.11,107.47,132.03,132.95,64.53,126.59,115.91,162.02,580.03,167.18,2002.78,222.57,222.57,222.89,731.54,6.17,68.73,-0.32,32.31,65.28,187.40,212.71,313.26,257.09,209.65,268.98,199.26,307.41,235.90,825.97,327.42,55.05,348.88,45.80,768.67,337.56,95.22,212.15,36.54,336.66,0.91,11.00,57.44,335.84,554.44
6/13/22 14:40,1295.36,32.93,130.78,128.30,16.29,14.10,57.12,175.70,6.33,29.67,4.55,17.32,249.92,268.93,18.99,347.56,348.36,338.49,347.35,98.86,0.44,0.44,57.33,215.99,128.97,87.16,25.25,102.95,112.54,1941.13,96.38,98.00,86.00,2.86,6.97,94.96,35.79,48.54,104.85,164.80,159.87,5.48,120.29,92.26,58.18,8.02,8.03,24.18,30.31,32.66,110.03,68.49,105.42,131.96,132.69,71.76,124.89,115.71,161.17,588.85,167.22,1994.14,250.96,250.96,222.86,730.17,6.17,68.74,-0.32,32.39,65.34,187.42,212.61,313.38,257.27,208.99,269.16,199.22,307.57,236.71,821.77,327.48,55.02,349.15,45.60,772.81,337.59,95.14,212.21,36.56,336.70,0.91,11.01,57.44,335.77,553.87
6/13/22 14:45,1294.78,32.93,130.75,128.38,16.33,14.14,56.98,176.01,6.34,28.71,4.55,17.44,249.76,268.93,18.97,347.72,348.54,338.65,347.48,98.42,0.44,0.44,62.75,216.19,129.15,86.81,25.11,102.84,112.30,1941.04,96.32,98.00,85.98,2.86,6.81,96.13,35.93,48.94,104.84,164.80,159.86,5.48,121.37,92.37,58.12,7.94,7.94,24.27,30.20,32.41,109.96,68.58,107.52,132.17,133.04,67.12,125.98,116.00,161.61,584.33,167.11,2007.12,228.98,228.85,222.87,732.68,6.18,68.75,-0.32,32.34,65.32,187.43,212.73,313.41,257.42,209.45,269.09,199.23,307.52,237.21,822.72,327.61,55.02,349.27,46.23,771.74,337.62,94.97,212.25,35.74,336.79,0.91,11.00,57.43,335.84,552.88
6/13/22 14:50,1295.65,32.93,130.84,128.35,16.34,14.14,57.72,175.91,6.33,27.95,4.55,17.46,249.95,268.99,18.94,348.05,348.87,338.93,347.73,98.96,0.45,0.45,62.90,215.84,129.71,87.24,24.93,102.89,112.49,1941.68,96.46,98.00,85.66,2.87,6.81,96.00,36.02,48.91,104.66,164.64,159.77,5.48,123.39,91.05,57.61,7.89,7.90,24.30,30.72,32.24,109.99,68.20,109.12,132.24,133.34,62.48,125.39,116.18,161.03,582.15,167.34,1992.48,231.35,231.35,223.11,726.96,6.16,68.73,-0.32,32.29,65.44,187.42,212.91,313.57,257.50,209.69,269.27,199.34,307.64,235.73,825.79,327.69,54.97,349.17,46.15,759.23,337.62,95.00,212.48,35.43,336.73,0.92,10.99,57.43,335.80,552.30
6/13/22 14:55,1296.26,32.93,131.00,128.43,16.30,14.09,58.94,175.77,6.32,27.46,4.55,17.63,249.58,268.96,18.92,347.45,348.62,338.70,347.15,98.69,0.44,0.44,60.92,215.84,128.26,86.99,24.83,103.15,112.62,1939.72,96.37,98.00,85.93,2.87,6.81,95.18,36.14,48.76,104.72,164.63,159.77,5.48,124.66,91.31,57.59,7.96,7.97,24.12,30.53,32.40,110.05,68.07,107.34,132.25,133.14,67.33,127.00,115.96,162.03,588.87,167.63,2024.58,246.23,246.23,223.33,733.00,6.17,68.74,-0.32,32.26,65.24,187.09,212.93,313.73,257.64,210.43,269.55,199.06,307.89,235.91,824.33,327.73,55.00,348.67,45.57,742.16,337.67,94.80,212.71,35.04,336.71,0.91,10.98,57.53,335.80,553.57
6/13/22 15:00,1296.80,32.93,130.98,128.33,16.24,14.06,58.12,175.81,6.34,27.23,4.55,17.66,249.43,269.04,18.93,347.44,348.38,338.41,347.05,98.18,0.45,0.45,66.78,216.19,128.33,86.53,24.93,103.16,112.22,1942.02,96.32,98.00,86.27,2.86,6.81,95.85,36.16,48.66,105.03,164.81,159.81,5.47,123.63,92.80,58.15,8.02,8.02,24.27,29.81,32.60,109.95,68.46,105.91,132.40,133.04,72.54,127.96,116.25,162.59,580.36,167.37,2007.49,225.04,225.04,223.22,733.79,6.17,68.56,-0.32,32.09,65.17,186.95,212.35,313.61,257.82,209.95,269.31,198.79,307.85,236.39,818.14,327.63,55.02,348.67,46.53,739.79,337.79,95.01,212.83,35.18,336.45,0.91,10.98,57.70,335.99,552.96
6/13/22 15:05,1296.27,32.93,130.98,128.18,16.29,14.10,57.91,175.57,6.33,27.04,4.55,17.62,249.52,269.20,19.03,347.33,348.53,338.56,347.02,98.75,0.45,0.45,64.63,215.95,128.24,87.00,25.13,103.07,112.38,1940.07,96.42,98.00,86.24,2.87,6.81,95.58,36.23,48.75,105.11,165.13,160.22,5.46,121.80,92.82,58.06,7.93,7.94,24.39,29.72,32.37,109.97,68.54,107.87,132.54,133.44,67.52,126.68,116.07,162.05,589.61,167.00,1988.39,258.33,258.36,223.02,732.06,6.18,68.43,-0.33,31.93,65.43,186.77,212.12,313.49,257.78,207.74,269.03,198.65,307.61,236.89,821.00,327.43,54.98,348.72,46.63,734.90,337.87,94.98,213.03,34.39,336.97,0.92,10.99,57.89,335.92,551.91
6/13/22 15:10,1296.39,32.93,130.94,128.07,16.27,14.07,57.96,175.62,6.34,27.11,4.55,17.67,249.32,269.32,19.16,347.45,348.60,338.63,347.13,98.94,0.45,0.45,61.55,215.89,128.01,87.40,24.98,103.03,112.52,1942.44,96.53,98.00,86.25,2.86,6.81,94.92,36.33,48.77,105.01,164.75,160.23,5.46,123.22,91.47,57.56,7.88,7.89,24.34,30.34,32.13,110.06,68.17,109.46,132.64,133.65,62.03,125.94,116.29,161.18,582.73,167.17,1986.17,238.38,238.38,222.91,729.17,6.17,68.61,-0.32,31.90,65.30,186.65,212.31,313.35,257.59,206.95,268.70,198.57,307.45,235.95,829.89,327.39,54.97,349.04,45.81,735.77,337.83,95.04,213.31,35.20,336.62,0.92,10.99,58.04,335.68,553.67
6/13/22 15:15,1294.69,32.93,131.03,127.79,16.28,14.06,57.76,175.33,6.30,27.39,4.55,17.65,249.22,269.45,19.25,347.32,348.59,338.61,347.01,98.93,0.45,0.45,63.75,217.12,128.44,87.23,24.96,103.06,112.48,1940.54,96.41,98.00,85.89,2.86,7.11,94.61,36.35,48.91,104.78,164.84,159.99,5.47,124.52,91.59,57.52,7.96,7.98,24.28,30.19,32.27,110.06,68.10,107.44,132.57,133.49,67.06,125.57,116.53,161.10,581.71,167.21,1991.88,222.38,222.38,223.05,725.01,6.18,68.57,-0.32,31.72,65.15,186.59,211.99,313.33,257.32,207.21,268.69,198.49,307.42,237.51,825.79,327.38,55.03,348.89,45.36,734.19,337.86,94.88,213.51,35.97,336.32,0.92,11.00,58.08,335.81,553.58
6/13/22 15:20,1295.33,32.93,131.03,127.54,16.25,14.04,58.06,174.99,6.33,27.89,4.55,17.60,249.12,269.54,19.37,347.15,348.50,338.51,346.84,98.37,0.44,0.44,64.30,220.01,127.05,86.87,24.95,102.97,112.31,1941.33,96.20,98.00,85.59,2.86,6.97,95.28,36.32,49.01,104.88,164.78,159.95,5.41,124.21,93.19,58.23,8.02,8.02,24.39,29.45,32.58,109.95,68.52,105.67,132.54,133.40,72.61,126.54,115.94,161.69,589.08,167.17,1997.90,224.25,224.25,222.91,727.89,6.19,68.28,-0.33,31.62,65.08,186.27,211.52,313.21,257.15,206.82,268.60,198.16,307.35,237.26,824.84,327.14,55.02,348.47,45.94,724.49,337.88,94.75,213.55,36.55,336.10,0.91,11.00,58.11,335.82,553.18
6/13/22 15:25,1295.66,32.93,130.85,127.51,16.27,14.07,57.37,174.93,6.35,28.48,4.55,17.70,248.99,269.64,19.06,347.72,348.78,338.72,347.31,98.37,0.45,0.45,65.73,220.41,125.97,86.97,24.88,102.78,112.08,1940.92,96.27,98.00,85.45,2.87,6.81,94.89,36.35,49.02,104.38,164.35,159.71,5.31,126.73,93.06,58.01,7.94,7.94,24.39,29.41,32.30,109.92,68.59,107.65,132.73,133.76,67.49,123.69,115.59,159.15,579.71,166.51,1961.96,257.93,257.93,222.49,724.88,6.18,68.16,-0.33,31.59,65.03,186.04,211.73,313.17,257.07,207.50,268.33,198.05,307.16,237.07,827.50,327.10,54.99,349.07,45.99,731.54,337.78,95.08,213.57,36.64,336.30,0.92,11.00,58.00,335.76,552.87
6/13/22 15:30,1296.55,32.93,130.65,127.45,16.26,14.07,57.72,175.05,6.34,29.06,4.55,17.65,248.84,269.64,19.11,347.74,348.78,338.75,347.38,98.52,0.45,0.45,66.87,220.23,125.59,87.06,24.71,102.81,112.08,1940.88,96.34,98.00,85.10,2.86,6.97,93.69,36.30,49.15,103.98,163.97,159.05,5.32,130.89,91.67,57.55,7.89,7.90,24.39,30.16,32.10,110.07,68.28,109.14,132.87,133.96,61.91,124.95,115.82,160.36,589.52,166.25,1962.05,228.47,228.36,222.41,731.27,6.18,68.37,-0.33,31.96,65.01,186.00,211.40,313.21,256.86,209.46,268.17,198.03,307.08,237.24,833.90,327.18,54.98,349.06,45.89,727.83,337.64,94.99,213.69,36.93,336.57,0.92,11.00,57.83,335.74,553.08
6/13/22 15:35,1297.09,32.93,130.63,127.25,16.24,14.04,57.88,174.83,6.34,29.68,4.55,17.56,248.98,269.56,18.12,347.59,348.45,338.46,347.27,98.33,0.45,0.45,64.20,219.24,126.85,86.91,24.87,103.10,112.07,1940.62,96.34,98.00,84.73,2.87,6.81,92.83,36.24,49.58,103.86,164.07,158.90,5.33,131.54,91.48,57.40,7.95,7.96,24.39,30.18,32.19,110.08,68.16,107.63,132.73,133.78,65.21,125.16,115.83,159.94,581.77,166.11,1967.52,222.65,222.65,222.48,730.93,6.18,68.52,-0.33,32.20,65.04,185.97,211.47,313.06,256.71,209.89,268.04,198.03,307.03,236.76,840.19,327.06,54.99,349.19,46.41,734.70,337.59,95.09,213.54,37.55,336.73,0.92,10.99,57.74,335.80,551.80
6/13/22 15:40,1296.47,32.93,130.57,127.14,16.27,14.05,58.47,174.68,6.34,30.17,4.55,17.54,249.07,269.40,17.96,347.35,348.46,338.52,347.10,98.33,0.45,0.46,65.13,219.49,125.99,86.85,25.04,103.16,112.00,1941.71,96.32,98.00,84.84,2.86,6.81,92.16,36.06,49.58,103.99,163.99,159.02,5.33,130.30,92.62,58.01,8.01,8.01,24.39,29.63,32.40,110.01,68.48,106.22,132.80,133.57,68.98,125.42,115.50,160.50,583.74,166.10,1963.13,236.09,236.14,222.32,725.57,6.18,68.49,-0.33,32.34,65.02,185.85,211.45,313.00,256.54,209.28,268.01,198.02,306.99,236.51,840.59,326.96,54.96,349.06,46.63,734.06,337.68,94.80,213.38,38.20,337.13,0.92,10.99,57.72,335.68,550.51
6/13/22 15:45,1294.34,32.93,130.47,127.08,16.34,14.12,56.90,174.69,6.33,30.61,4.55,17.59,249.04,269.24,18.10,347.02,348.09,338.12,346.71,98.03,0.45,0.45,65.43,219.81,125.06,86.74,25.01,103.01,111.83,1941.06,96.27,98.00,84.70,2.86,6.81,92.46,35.90,49.48,104.04,164.01,159.23,5.33,128.42,92.38,58.14,7.96,7.96,24.39,29.56,32.31,109.88,68.65,107.55,132.87,133.72,64.86,126.59,115.38,161.32,589.34,165.92,1961.84,239.74,239.67,222.16,732.21,6.18,68.63,-0.33,32.32,65.09,185.85,211.31,312.82,256.43,208.65,267.85,198.02,306.87,236.69,838.62,326.74,54.97,348.28,45.88,733.17,337.75,94.92,213.16,39.89,337.67,0.92,10.99,57.90,335.69,553.01
6/13/22 15:50,1295.80,32.93,130.46,127.05,16.31,14.09,58.09,174.65,6.33,30.98,4.55,17.50,248.86,269.20,18.09,347.14,348.15,338.19,346.86,98.13,0.45,0.45,63.06,219.62,126.02,86.68,25.16,102.80,111.82,1941.63,96.28,98.00,84.78,2.86,6.81,92.71,35.79,49.36,103.84,164.03,159.22,5.35,127.96,91.11,57.90,7.90,7.91,24.39,30.11,32.24,109.95,68.37,108.78,132.73,133.68,60.71,125.94,115.76,160.67,583.90,165.97,1973.98,222.85,222.86,222.10,731.29,6.19,68.66,-0.33,32.72,65.14,185.87,211.22,312.70,256.23,209.77,267.54,198.02,306.62,237.02,838.05,326.35,55.02,348.35,45.90,734.93,337.63,95.07,213.07,39.64,338.24,0.92,11.00,58.25,335.61,553.33
6/13/22 15:55,1294.76,32.93,130.46,126.96,16.31,14.10,57.65,174.47,6.33,31.49,4.55,17.48,248.86,269.13,18.10,347.36,348.24,338.33,347.04,98.05,0.45,0.45,60.44,219.57,125.04,86.63,25.07,102.71,111.74,1941.17,96.22,98.00,84.51,2.87,6.81,92.65,35.70,49.30,103.72,163.88,159.04,5.36,127.14,90.64,57.42,7.92,7.92,24.39,30.34,32.20,110.01,68.12,108.02,132.45,133.27,62.97,124.52,115.51,159.57,588.20,166.02,1975.72,228.41,228.41,222.19,726.13,6.19,68.50,-0.33,32.73,65.08,185.77,211.21,312.72,256.06,209.54,267.70,198.02,306.63,237.31,836.40,326.50,54.98,348.93,45.88,736.15,337.49,94.87,213.02,39.59,338.17,0.92,11.00,58.55,335.59,553.95
6/13/22 16:00,1296.16,32.93,130.37,126.90,16.31,14.11,57.23,174.35,6.33,32.14,4.55,17.53,248.69,269.13,18.07,347.61,348.39,338.43,347.28,98.13,0.45,0.45,59.48,219.52,126.53,86.75,25.13,102.61,111.82,1941.43,96.27,98.00,84.48,2.86,6.97,93.74,35.63,49.32,103.85,163.80,158.97,5.42,127.85,91.62,57.86,8.00,8.01,24.34,29.98,32.37,110.04,68.35,106.23,132.43,132.97,68.25,125.03,115.22,160.31,580.05,165.56,1974.94,252.17,252.17,222.05,731.86,6.19,68.53,-0.33,32.87,65.20,185.72,211.29,312.78,256.02,209.96,267.71,198.02,306.73,237.26,841.20,326.68,54.96,348.97,46.41,735.83,337.31,95.04,212.84,39.22,338.12,0.92,11.01,58.63,335.72,555.80
6/13/22 16:05,1295.71,32.93,130.32,126.77,16.27,14.07,58.41,174.36,6.34,32.69,4.55,17.46,248.87,269.13,18.14,347.29,348.33,338.41,347.02,97.91,0.45,0.45,60.94,219.54,124.94,86.47,25.01,102.62,111.69,1941.13,96.23,98.00,84.22,2.87,6.81,94.30,35.63,49.53,103.66,163.78,159.13,5.40,127.43,92.08,58.30,7.99,8.00,24.28,29.81,32.47,109.98,68.62,106.38,132.28,133.09,68.15,123.47,115.55,159.10,589.56,165.52,1983.13,222.83,222.83,222.09,728.48,6.19,68.65,-0.32,32.97,65.18,185.92,211.40,312.81,256.05,211.06,267.85,198.02,306.82,236.77,831.38,326.75,55.00,348.59,45.39,733.76,337.24,95.03,212.69,38.89,338.05,0.92,11.01,58.58,335.69,558.44
6/13/22 16:10,1295.11,32.93,130.30,126.63,16.26,14.06,57.95,174.20,6.34,33.27,4.55,17.44,248.84,269.08,18.10,347.59,348.42,338.48,347.28,98.05,0.45,0.45,58.81,219.40,125.71,86.61,24.98,102.55,111.70,1941.02,96.28,98.00,84.44,2.86,6.81,95.07,35.61,49.62,103.67,163.77,158.94,5.39,127.76,91.12,57.95,7.92,7.93,24.39,30.52,32.29,109.97,68.45,108.27,132.36,133.17,63.21,125.12,115.40,160.47,580.56,165.62,1978.73,222.81,222.81,222.25,729.69,6.18,68.53,-0.32,32.77,65.14,185.94,211.52,312.95,256.13,210.62,267.99,198.02,306.86,236.94,834.55,326.92,54.99,348.87,45.69,734.25,337.27,94.78,212.57,38.66,337.92,0.92,11.01,58.46,335.80,556.86
6/13/22 16:15,1296.26,32.93,130.24,126.66,16.26,14.08,57.96,174.16,6.33,33.97,4.55,17.48,248.87,269.06,18.09,347.45,348.34,338.41,347.19,98.16,0.46,0.46,57.63,218.33,126.99,86.73,25.09,102.65,111.86,1940.83,96.33,98.00,84.29,2.87,6.81,94.41,35.59,49.59,103.63,163.80,158.88,5.39,127.10,90.38,57.59,7.91,7.91,24.39,31.22,32.27,109.99,68.10,108.42,132.17,132.95,63.55,124.40,115.00,160.18,588.68,165.79,1979.99,250.61,250.66,222.11,733.26,6.17,68.49,-0.32,32.83,65.31,185.81,211.35,312.96,256.21,209.74,268.02,198.02,306.94,236.76,837.51,326.93,54.96,348.70,45.98,728.57,337.27,95.08,212.38,38.27,337.73,0.92,11.01,58.26,335.79,556.35
